work,type,size,PKG,seconds
katsuura, d, 128, 186.08, 3.09445438
katsuura, d, 128, 193.82, 3.16589168
katsuura, d, 128, 185.75, 3.08064107
katsuura, d, 128, 190.32, 3.12628438
katsuura, d, 128, 191.21, 3.11749509
katsuura, d, 128, 187.07, 3.12329317
katsuura, d, 128, 181.25, 3.14559752
katsuura, d, 128, 188.53, 3.17375044
katsuura, d, 128, 193.19, 3.10739877
katsuura, d, 128, 187.37, 3.06068780
katsuura, d, 128, 189.62, 3.12183546
katsuura, d, 128, 188.23, 3.13526602
katsuura, d, 128, 187.29, 3.10675834
katsuura, d, 128, 181.55, 3.14129875
katsuura, d, 128, 188.38, 3.10786817
katsuura, d, 128, 191.67, 3.13624656
katsuura, d, 128, 184.33, 3.16306419
katsuura, d, 128, 185.33, 3.12260649
katsuura, d, 128, 179.19, 3.12663316
katsuura, d, 128, 181.63, 3.14593649
katsuura, d, 128, 179.12, 3.09710861
katsuura, d, 128, 183.71, 3.14220039
katsuura, d, 128, 180.41, 3.14346277
katsuura, d, 128, 180.78, 3.07366738
katsuura, d, 128, 187.57, 3.07114057
katsuura, d, 256, 378.95, 6.15255766
katsuura, d, 256, 378.03, 6.35049797
katsuura, d, 256, 386.06, 6.34942707
katsuura, d, 256, 387.19, 6.34822471
katsuura, d, 256, 382.39, 6.18832039
katsuura, d, 256, 389.78, 6.33073859
katsuura, d, 256, 383.31, 6.29023987
katsuura, d, 256, 375.32, 6.28452694
katsuura, d, 256, 381.08, 6.24550327
katsuura, d, 256, 373.35, 6.19820799
katsuura, d, 256, 374.54, 6.33257813
katsuura, d, 256, 388.24, 6.29456308
katsuura, d, 256, 388.35, 6.24887864
katsuura, d, 256, 377.91, 6.33949535
katsuura, d, 256, 369.53, 6.15413827
katsuura, d, 256, 384.76, 6.29022049
katsuura, d, 256, 363.74, 6.28204746
katsuura, d, 256, 376.59, 6.23287531
katsuura, d, 256, 383.31, 6.22989410
katsuura, d, 256, 369.91, 6.30154878
katsuura, d, 256, 379.37, 6.20861000
katsuura, d, 256, 387.92, 6.33944514
katsuura, d, 256, 371.99, 6.15477808
katsuura, d, 256, 379.48, 6.23101622
katsuura, d, 256, 382.65, 6.22816216
katsuura, d, 256, 382.28, 6.32054215
katsuura, d, 256, 372.90, 6.27624981
katsuura, d, 256, 382.63, 6.29189020
katsuura, d, 256, 388.79, 6.35221241
katsuura, d, 256, 375.69, 6.22801551
katsuura, d, 512, 773.25, 12.68951324
katsuura, d, 512, 779.86, 12.68125381
katsuura, d, 512, 748.67, 12.36211017
katsuura, d, 512, 741.10, 12.56709569
katsuura, d, 512, 719.81, 12.35009639
katsuura, d, 512, 732.24, 12.64808312
katsuura, d, 512, 746.21, 12.62483366
katsuura, d, 512, 759.76, 12.57338229
katsuura, d, 512, 764.34, 12.52248282
katsuura, d, 512, 760.48, 12.69399270
katsuura, d, 512, 759.38, 12.50722220
katsuura, d, 512, 736.89, 12.43723822
katsuura, d, 512, 751.29, 12.44870976
katsuura, d, 512, 756.19, 12.55372294
katsuura, d, 512, 748.56, 12.46155791
katsuura, d, 512, 736.39, 12.38463109
katsuura, d, 512, 727.49, 12.53456685
katsuura, d, 512, 735.94, 12.57625020
katsuura, d, 512, 750.30, 12.53906699
katsuura, d, 512, 751.98, 12.65551790
katsuura, d, 512, 754.42, 12.37949353
katsuura, d, 512, 757.12, 12.55154888
katsuura, d, 512, 750.28, 12.37770063
katsuura, d, 512, 751.56, 12.43320069
katsuura, d, 512, 740.77, 12.55250535
katsuura, d, 512, 751.86, 12.67780260
katsuura, d, 512, 758.51, 12.40398977
katsuura, d, 512, 744.98, 12.31905306
katsuura, d, 512, 745.55, 12.57273187
katsuura, d, 512, 761.00, 12.55844421
none, f, 128, 3.70, 0.05394068
none, f, 128, 3.60, 0.05326004
none, f, 128, 3.67, 0.05388511
none, f, 128, 3.51, 0.05361571
none, f, 128, 3.80, 0.05356612
none, f, 128, 3.73, 0.05356368
none, f, 128, 3.64, 0.05386915
none, f, 128, 3.73, 0.05319862
none, f, 128, 3.74, 0.05282715
none, f, 128, 3.85, 0.05274584
none, f, 128, 3.81, 0.05440425
none, f, 128, 3.79, 0.05461069
none, f, 128, 3.82, 0.05358984
none, f, 128, 3.80, 0.05374150
none, f, 128, 3.83, 0.05352218
none, f, 128, 3.84, 0.05400595
none, f, 128, 3.98, 0.05324031
none, f, 128, 3.77, 0.05376851
none, f, 128, 3.87, 0.05288255
none, f, 128, 3.78, 0.05288677
none, f, 128, 3.81, 0.05349965
none, f, 128, 3.79, 0.05354714
none, f, 128, 3.75, 0.05291037
none, f, 128, 3.85, 0.05384901
none, f, 128, 3.89, 0.05384473
none, f, 128, 3.95, 0.05324038
none, f, 128, 3.84, 0.05413226
none, f, 128, 3.89, 0.05356757
none, f, 128, 3.83, 0.05406149
none, f, 128, 3.84, 0.05302253
none, f, 256, 7.07, 0.10287023
none, f, 256, 7.10, 0.10370303
none, f, 256, 7.02, 0.10320461
none, f, 256, 7.02, 0.10208200
none, f, 256, 7.11, 0.10314006
none, f, 256, 7.18, 0.10241868
none, f, 256, 7.02, 0.10446002
none, f, 256, 7.01, 0.10411672
none, f, 256, 7.17, 0.10380318
none, f, 256, 7.01, 0.10406703
none, f, 256, 7.10, 0.10396450
none, f, 256, 7.13, 0.10352686
none, f, 256, 7.04, 0.10447411
none, f, 256, 7.09, 0.10550372
none, f, 256, 7.15, 0.10318266
none, f, 256, 7.07, 0.10464903
none, f, 256, 7.01, 0.10356919
none, f, 256, 6.96, 0.10436602
none, f, 256, 7.15, 0.10261800
none, f, 256, 7.08, 0.10305546
none, f, 256, 7.06, 0.10468673
none, f, 256, 7.20, 0.10355688
none, f, 256, 7.05, 0.10467013
none, f, 256, 7.15, 0.10401478
none, f, 256, 7.06, 0.10471855
none, f, 256, 7.11, 0.10309133
none, f, 256, 7.11, 0.10455152
none, f, 256, 7.17, 0.10468809
none, f, 256, 7.12, 0.10465595
none, f, 256, 7.00, 0.10389980
none, f, 512, 13.77, 0.20345351
none, f, 512, 13.58, 0.20165408
none, f, 512, 10.38, 0.20027229
none, f, 512, 13.57, 0.20117647
none, f, 512, 13.27, 0.20475594
none, f, 512, 10.35, 0.19990742
none, f, 512, 13.28, 0.20387104
none, f, 512, 13.47, 0.20555524
none, f, 512, 13.04, 0.20344731
none, f, 512, 13.21, 0.20367634
none, f, 512, 13.25, 0.20530915
none, f, 512, 13.39, 0.20345525
none, f, 512, 13.42, 0.20398390
none, f, 512, 13.12, 0.20652037
none, f, 512, 13.00, 0.20041954
none, f, 512, 13.38, 0.20139829
none, f, 512, 13.65, 0.20087537
none, f, 512, 13.73, 0.20530096
none, f, 512, 13.61, 0.20149291
none, f, 512, 13.44, 0.20538959
none, f, 512, 13.40, 0.20564215
none, f, 512, 13.48, 0.20373819
none, f, 512, 13.42, 0.20390686
none, f, 512, 13.47, 0.20273084
none, f, 512, 13.38, 0.20528317
none, f, 512, 13.55, 0.20553987
none, f, 512, 13.81, 0.20734250
none, f, 512, 14.14, 0.20598191
none, f, 512, 13.63, 0.20382786
none, f, 512, 13.63, 0.20520793
none, d, 128, 3.90, 0.06377338
none, d, 128, 3.80, 0.06378696
none, d, 128, 4.17, 0.06422428
none, d, 128, 4.14, 0.06444195
none, d, 128, 4.23, 0.06459605
none, d, 128, 4.08, 0.06413354
none, d, 128, 3.95, 0.06642613
none, d, 128, 3.99, 0.06334224
none, d, 128, 3.74, 0.06429865
none, d, 128, 4.01, 0.06376759
none, d, 128, 3.85, 0.06313078
none, d, 128, 4.05, 0.06421791
none, d, 128, 3.93, 0.06429643
none, d, 128, 3.93, 0.06584328
none, d, 128, 3.83, 0.06390652
none, d, 128, 3.81, 0.06301456
none, d, 128, 3.96, 0.06363841
none, d, 128, 3.81, 0.06400321
none, d, 128, 3.92, 0.06406782
none, d, 128, 3.86, 0.06437204
none, d, 128, 3.80, 0.06620712
none, d, 128, 3.80, 0.06249544
none, d, 128, 3.86, 0.06340519
none, d, 128, 3.93, 0.06418047
none, d, 128, 3.88, 0.06385660
none, d, 128, 3.83, 0.06481727
none, d, 128, 3.86, 0.06394315
none, d, 128, 3.86, 0.06370495
none, d, 128, 3.94, 0.06374182
none, d, 128, 3.89, 0.06370551
none, d, 256, 7.42, 0.12271649
none, d, 256, 7.23, 0.12473882
none, d, 256, 7.93, 0.12415397
none, d, 256, 7.21, 0.12459782
none, d, 256, 7.08, 0.12449442
none, d, 256, 7.31, 0.12345368
none, d, 256, 7.09, 0.12359236
none, d, 256, 7.09, 0.12168181
none, d, 256, 7.06, 0.12460757
none, d, 256, 7.02, 0.12477088
none, d, 256, 7.04, 0.12377798
none, d, 256, 6.92, 0.12459144
none, d, 256, 7.08, 0.12418180
none, d, 256, 6.93, 0.12483995
none, d, 256, 6.97, 0.12250651
none, d, 256, 7.13, 0.12542900
none, d, 256, 7.05, 0.12209149
none, d, 256, 6.92, 0.12492758
none, d, 256, 6.98, 0.12393576
none, d, 256, 7.03, 0.12467974
none, d, 256, 7.06, 0.12215376
none, d, 256, 7.23, 0.12347020
none, d, 256, 7.07, 0.12288252
none, d, 256, 7.12, 0.12349829
none, d, 256, 7.01, 0.12608280
none, d, 256, 7.09, 0.12193498
none, d, 256, 7.11, 0.12339723
none, d, 256, 7.10, 0.12516067
none, d, 256, 7.15, 0.12267247
none, d, 256, 7.07, 0.12209697
none, d, 512, 13.72, 0.23696988
none, d, 512, 13.59, 0.24245126
none, d, 512, 13.42, 0.24332379
none, d, 512, 13.63, 0.24285638
none, d, 512, 13.32, 0.24314103
none, d, 512, 13.64, 0.24341467
none, d, 512, 13.68, 0.24381300
none, d, 512, 13.45, 0.24181687
none, d, 512, 13.41, 0.24340459
none, d, 512, 13.88, 0.23961730
none, d, 512, 13.34, 0.24246372
none, d, 512, 13.38, 0.24403119
none, d, 512, 13.09, 0.24121597
none, d, 512, 13.19, 0.24141858
none, d, 512, 13.20, 0.23683595
none, d, 512, 13.23, 0.24083696
none, d, 512, 13.03, 0.24340434
none, d, 512, 13.26, 0.24319259
none, d, 512, 13.42, 0.23848642
none, d, 512, 13.57, 0.24056729
none, d, 512, 13.71, 0.24142532
none, d, 512, 13.28, 0.24325272
none, d, 512, 13.15, 0.24136307
none, d, 512, 13.48, 0.24403319
none, d, 512, 13.15, 0.24095026
none, d, 512, 13.35, 0.24295064
none, d, 512, 13.25, 0.24139960
none, d, 512, 13.16, 0.24328175
none, d, 512, 13.36, 0.24330360
none, d, 512, 13.32, 0.24190698
rastrigin, f, 128, 6.96, 0.14505296
rastrigin, f, 128, 7.11, 0.14468292
rastrigin, f, 128, 7.07, 0.14590367
rastrigin, f, 128, 7.02, 0.14267207
rastrigin, f, 128, 7.37, 0.14492951
rastrigin, f, 128, 7.07, 0.14406883
rastrigin, f, 128, 6.99, 0.14620556
rastrigin, f, 128, 7.03, 0.14366048
rastrigin, f, 128, 7.08, 0.14508980
rastrigin, f, 128, 6.95, 0.14615988
rastrigin, f, 128, 6.95, 0.14629484
rastrigin, f, 128, 7.07, 0.14640673
rastrigin, f, 128, 7.16, 0.14507035
rastrigin, f, 128, 7.01, 0.14696562
rastrigin, f, 128, 7.11, 0.14851833
rastrigin, f, 128, 7.14, 0.14534711
rastrigin, f, 128, 6.95, 0.14706405
rastrigin, f, 128, 7.00, 0.14495427
rastrigin, f, 128, 6.89, 0.14648131
rastrigin, f, 128, 7.10, 0.14616978
rastrigin, f, 128, 6.99, 0.14440844
rastrigin, f, 128, 6.94, 0.14274715
rastrigin, f, 128, 6.98, 0.14481083
rastrigin, f, 128, 7.00, 0.14440784
rastrigin, f, 128, 7.16, 0.14384105
rastrigin, f, 128, 7.15, 0.14635135
rastrigin, f, 128, 7.07, 0.14394598
rastrigin, f, 128, 7.04, 0.14630680
rastrigin, f, 128, 7.20, 0.14660161
rastrigin, f, 128, 7.21, 0.14306106
rastrigin, f, 256, 17.12, 0.28682947
rastrigin, f, 256, 17.13, 0.28892489
rastrigin, f, 256, 17.01, 0.28003455
rastrigin, f, 256, 17.33, 0.28935053
rastrigin, f, 256, 17.14, 0.28746962
rastrigin, f, 256, 17.08, 0.28561868
rastrigin, f, 256, 16.98, 0.28139207
rastrigin, f, 256, 16.81, 0.28395718
rastrigin, f, 256, 16.51, 0.28598819
rastrigin, f, 256, 16.03, 0.28694642
rastrigin, f, 256, 16.04, 0.28850893
rastrigin, f, 256, 15.86, 0.28545631
rastrigin, f, 256, 15.88, 0.28489089
rastrigin, f, 256, 15.87, 0.28701280
rastrigin, f, 256, 16.27, 0.28092754
rastrigin, f, 256, 16.07, 0.28827027
rastrigin, f, 256, 16.20, 0.28306906
rastrigin, f, 256, 15.86, 0.28983791
rastrigin, f, 256, 16.18, 0.28707404
rastrigin, f, 256, 16.26, 0.28852240
rastrigin, f, 256, 16.09, 0.28917945
rastrigin, f, 256, 16.11, 0.28904873
rastrigin, f, 256, 16.18, 0.28987462
rastrigin, f, 256, 16.77, 0.28712990
rastrigin, f, 256, 16.46, 0.28578876
rastrigin, f, 256, 16.27, 0.28874648
rastrigin, f, 256, 16.77, 0.28707315
rastrigin, f, 256, 16.60, 0.28898396
rastrigin, f, 256, 16.59, 0.28426660
rastrigin, f, 256, 16.37, 0.28916296
rastrigin, f, 512, 35.57, 0.55936720
rastrigin, f, 512, 35.31, 0.56983606
rastrigin, f, 512, 35.56, 0.55949006
rastrigin, f, 512, 34.89, 0.57181230
rastrigin, f, 512, 34.50, 0.57488690
rastrigin, f, 512, 34.44, 0.56469341
rastrigin, f, 512, 35.28, 0.55708036
rastrigin, f, 512, 35.82, 0.57246141
rastrigin, f, 512, 35.28, 0.56760106
rastrigin, f, 512, 35.11, 0.55558757
rastrigin, f, 512, 35.01, 0.56634085
rastrigin, f, 512, 35.23, 0.56977341
rastrigin, f, 512, 35.48, 0.55786535
rastrigin, f, 512, 35.27, 0.57196192
rastrigin, f, 512, 34.56, 0.57431992
rastrigin, f, 512, 33.85, 0.56735806
rastrigin, f, 512, 33.70, 0.57312472
rastrigin, f, 512, 33.61, 0.57406910
rastrigin, f, 512, 34.67, 0.56729260
rastrigin, f, 512, 34.29, 0.56629224
rastrigin, f, 512, 34.73, 0.57095570
rastrigin, f, 512, 34.83, 0.56813164
rastrigin, f, 512, 35.04, 0.57359919
rastrigin, f, 512, 35.13, 0.57393764
rastrigin, f, 512, 35.10, 0.56435635
rastrigin, f, 512, 34.89, 0.57046536
rastrigin, f, 512, 34.14, 0.57288987
rastrigin, f, 512, 34.57, 0.56438652
rastrigin, f, 512, 35.33, 0.57277358
rastrigin, f, 512, 34.99, 0.56644443
rastrigin, d, 128, 9.88, 0.15309810
rastrigin, d, 128, 9.76, 0.15088399
rastrigin, d, 128, 9.90, 0.15426341
rastrigin, d, 128, 10.06, 0.15289220
rastrigin, d, 128, 9.90, 0.15451841
rastrigin, d, 128, 9.92, 0.15318967
rastrigin, d, 128, 9.83, 0.15085728
rastrigin, d, 128, 9.80, 0.15293420
rastrigin, d, 128, 9.88, 0.15323591
rastrigin, d, 128, 10.02, 0.15482561
rastrigin, d, 128, 9.77, 0.15503557
rastrigin, d, 128, 9.83, 0.15405792
rastrigin, d, 128, 10.01, 0.15333702
rastrigin, d, 128, 9.75, 0.15501054
rastrigin, d, 128, 9.78, 0.15207424
rastrigin, d, 128, 9.96, 0.15461393
rastrigin, d, 128, 9.96, 0.15447663
rastrigin, d, 128, 9.77, 0.15446820
rastrigin, d, 128, 9.76, 0.15363053
rastrigin, d, 128, 9.91, 0.15484938
rastrigin, d, 128, 9.66, 0.15460125
rastrigin, d, 128, 9.82, 0.15330355
rastrigin, d, 128, 9.60, 0.15135413
rastrigin, d, 128, 9.82, 0.15323134
rastrigin, d, 128, 10.06, 0.15207654
rastrigin, d, 128, 9.89, 0.15243629
rastrigin, d, 128, 9.90, 0.15344149
rastrigin, d, 128, 9.94, 0.15477317
rastrigin, d, 128, 10.18, 0.15254298
rastrigin, d, 128, 9.86, 0.15323764
rastrigin, d, 256, 19.41, 0.30458553
rastrigin, d, 256, 16.52, 0.29971443
rastrigin, d, 256, 16.65, 0.29799902
rastrigin, d, 256, 19.97, 0.30285882
rastrigin, d, 256, 16.97, 0.29765494
rastrigin, d, 256, 20.08, 0.30228809
rastrigin, d, 256, 19.93, 0.30118651
rastrigin, d, 256, 19.42, 0.30226272
rastrigin, d, 256, 19.32, 0.30222261
rastrigin, d, 256, 16.49, 0.29584782
rastrigin, d, 256, 16.22, 0.30038866
rastrigin, d, 256, 19.08, 0.30322093
rastrigin, d, 256, 16.14, 0.29836089
rastrigin, d, 256, 18.97, 0.30477386
rastrigin, d, 256, 16.17, 0.29743328
rastrigin, d, 256, 21.32, 0.30501194
rastrigin, d, 256, 19.48, 0.30511400
rastrigin, d, 256, 19.40, 0.30557112
rastrigin, d, 256, 19.61, 0.30240036
rastrigin, d, 256, 19.51, 0.30460173
rastrigin, d, 256, 19.70, 0.30349698
rastrigin, d, 256, 16.36, 0.29956654
rastrigin, d, 256, 16.35, 0.29635963
rastrigin, d, 256, 19.51, 0.30250158
rastrigin, d, 256, 19.29, 0.30233106
rastrigin, d, 256, 19.45, 0.30502180
rastrigin, d, 256, 20.23, 0.30953014
rastrigin, d, 256, 19.88, 0.30260571
rastrigin, d, 256, 19.68, 0.30147805
rastrigin, d, 256, 18.48, 0.29835312
rastrigin, d, 512, 37.27, 0.59557935
rastrigin, d, 512, 36.04, 0.59516837
rastrigin, d, 512, 39.20, 0.60387813
rastrigin, d, 512, 37.93, 0.60736626
rastrigin, d, 512, 35.12, 0.58947532
rastrigin, d, 512, 34.93, 0.59690651
rastrigin, d, 512, 35.52, 0.59809136
rastrigin, d, 512, 39.05, 0.60557567
rastrigin, d, 512, 36.06, 0.58765843
rastrigin, d, 512, 34.94, 0.59981462
rastrigin, d, 512, 35.38, 0.59791144
rastrigin, d, 512, 36.58, 0.59208439
rastrigin, d, 512, 39.07, 0.60161072
rastrigin, d, 512, 36.12, 0.59061136
rastrigin, d, 512, 39.01, 0.60338311
rastrigin, d, 512, 35.52, 0.59566778
rastrigin, d, 512, 35.39, 0.58645572
rastrigin, d, 512, 38.35, 0.60422992
rastrigin, d, 512, 35.65, 0.60002326
rastrigin, d, 512, 35.08, 0.58796974
rastrigin, d, 512, 35.68, 0.58636316
rastrigin, d, 512, 35.71, 0.59113019
rastrigin, d, 512, 36.05, 0.59891562
rastrigin, d, 512, 38.24, 0.60541992
rastrigin, d, 512, 35.43, 0.59852348
rastrigin, d, 512, 35.13, 0.59572850
rastrigin, d, 512, 38.20, 0.60334078
rastrigin, d, 512, 39.52, 0.60532756
rastrigin, d, 512, 35.18, 0.60012953
rastrigin, d, 512, 38.20, 0.60377827
rosenbrock, f, 128, 3.75, 0.05693508
rosenbrock, f, 128, 3.79, 0.05754362
rosenbrock, f, 128, 3.73, 0.05660228
rosenbrock, f, 128, 3.64, 0.05710519
rosenbrock, f, 128, 3.69, 0.05979215
rosenbrock, f, 128, 3.61, 0.05686990
rosenbrock, f, 128, 3.70, 0.05766585
rosenbrock, f, 128, 3.55, 0.05793457
rosenbrock, f, 128, 3.66, 0.05733853
rosenbrock, f, 128, 3.68, 0.05651143
rosenbrock, f, 128, 3.79, 0.05721297
rosenbrock, f, 128, 3.76, 0.05700238
rosenbrock, f, 128, 3.66, 0.05758216
rosenbrock, f, 128, 3.82, 0.05796210
rosenbrock, f, 128, 3.73, 0.05778051
rosenbrock, f, 128, 3.66, 0.05704047
rosenbrock, f, 128, 3.62, 0.05729037
rosenbrock, f, 128, 3.69, 0.05734505
rosenbrock, f, 128, 3.65, 0.05698261
rosenbrock, f, 128, 3.63, 0.05780498
rosenbrock, f, 128, 3.95, 0.05775843
rosenbrock, f, 128, 3.60, 0.05731745
rosenbrock, f, 128, 3.70, 0.05789825
rosenbrock, f, 128, 3.68, 0.05777632
rosenbrock, f, 128, 3.76, 0.05797236
rosenbrock, f, 128, 3.73, 0.05694236
rosenbrock, f, 128, 3.66, 0.05745460
rosenbrock, f, 128, 3.64, 0.05709807
rosenbrock, f, 128, 3.67, 0.05719316
rosenbrock, f, 128, 3.72, 0.05823628
rosenbrock, f, 256, 6.85, 0.11204668
rosenbrock, f, 256, 6.88, 0.10970859
rosenbrock, f, 256, 6.93, 0.11194471
rosenbrock, f, 256, 6.80, 0.11110859
rosenbrock, f, 256, 7.34, 0.11226454
rosenbrock, f, 256, 6.77, 0.11100383
rosenbrock, f, 256, 6.78, 0.10941919
rosenbrock, f, 256, 7.02, 0.11080046
rosenbrock, f, 256, 6.84, 0.10948652
rosenbrock, f, 256, 6.77, 0.11094778
rosenbrock, f, 256, 6.73, 0.11100483
rosenbrock, f, 256, 6.85, 0.11041050
rosenbrock, f, 256, 6.88, 0.11116506
rosenbrock, f, 256, 6.78, 0.11164834
rosenbrock, f, 256, 6.73, 0.11237926
rosenbrock, f, 256, 6.96, 0.11093773
rosenbrock, f, 256, 6.83, 0.11081735
rosenbrock, f, 256, 6.74, 0.11115680
rosenbrock, f, 256, 6.77, 0.11253585
rosenbrock, f, 256, 6.80, 0.11123970
rosenbrock, f, 256, 6.82, 0.11179955
rosenbrock, f, 256, 6.72, 0.11098923
rosenbrock, f, 256, 6.94, 0.11211791
rosenbrock, f, 256, 6.71, 0.11091034
rosenbrock, f, 256, 6.74, 0.11251074
rosenbrock, f, 256, 6.78, 0.11064293
rosenbrock, f, 256, 6.76, 0.11160087
rosenbrock, f, 256, 6.80, 0.11136158
rosenbrock, f, 256, 6.95, 0.11220352
rosenbrock, f, 256, 6.86, 0.11127276
rosenbrock, f, 512, 13.08, 0.21916732
rosenbrock, f, 512, 13.12, 0.21968066
rosenbrock, f, 512, 13.01, 0.21928971
rosenbrock, f, 512, 13.15, 0.21711546
rosenbrock, f, 512, 13.02, 0.21910587
rosenbrock, f, 512, 13.16, 0.21785571
rosenbrock, f, 512, 13.11, 0.21998041
rosenbrock, f, 512, 13.30, 0.21744110
rosenbrock, f, 512, 13.13, 0.21875335
rosenbrock, f, 512, 13.07, 0.21946668
rosenbrock, f, 512, 13.20, 0.21876425
rosenbrock, f, 512, 13.20, 0.21783211
rosenbrock, f, 512, 13.04, 0.21800956
rosenbrock, f, 512, 13.07, 0.21899550
rosenbrock, f, 512, 13.00, 0.21767096
rosenbrock, f, 512, 13.47, 0.21997300
rosenbrock, f, 512, 12.96, 0.21798583
rosenbrock, f, 512, 13.04, 0.22057264
rosenbrock, f, 512, 12.93, 0.21552390
rosenbrock, f, 512, 13.06, 0.22026101
rosenbrock, f, 512, 14.18, 0.21789471
rosenbrock, f, 512, 13.42, 0.21457064
rosenbrock, f, 512, 13.28, 0.21738425
rosenbrock, f, 512, 13.57, 0.22031111
rosenbrock, f, 512, 13.18, 0.21396434
rosenbrock, f, 512, 13.17, 0.21940793
rosenbrock, f, 512, 13.28, 0.21818587
rosenbrock, f, 512, 13.26, 0.21906869
rosenbrock, f, 512, 13.16, 0.21464298
rosenbrock, f, 512, 13.19, 0.21985474
rosenbrock, d, 128, 3.64, 0.06761687
rosenbrock, d, 128, 3.70, 0.06783427
rosenbrock, d, 128, 3.67, 0.06870340
rosenbrock, d, 128, 3.81, 0.06817343
rosenbrock, d, 128, 3.65, 0.06854204
rosenbrock, d, 128, 3.63, 0.06727660
rosenbrock, d, 128, 3.64, 0.06789720
rosenbrock, d, 128, 3.72, 0.06844283
rosenbrock, d, 128, 3.65, 0.06828879
rosenbrock, d, 128, 3.78, 0.06783018
rosenbrock, d, 128, 3.76, 0.06719386
rosenbrock, d, 128, 3.68, 0.06868742
rosenbrock, d, 128, 3.76, 0.06844352
rosenbrock, d, 128, 3.70, 0.06856118
rosenbrock, d, 128, 3.68, 0.06834695
rosenbrock, d, 128, 3.60, 0.06856189
rosenbrock, d, 128, 3.69, 0.06774241
rosenbrock, d, 128, 3.69, 0.06780777
rosenbrock, d, 128, 3.63, 0.06787476
rosenbrock, d, 128, 3.72, 0.06802837
rosenbrock, d, 128, 3.57, 0.06872317
rosenbrock, d, 128, 3.79, 0.06799095
rosenbrock, d, 128, 3.76, 0.06862472
rosenbrock, d, 128, 3.86, 0.06826699
rosenbrock, d, 128, 3.76, 0.06951750
rosenbrock, d, 128, 3.74, 0.06796078
rosenbrock, d, 128, 3.81, 0.06712438
rosenbrock, d, 128, 3.68, 0.06767999
rosenbrock, d, 128, 3.69, 0.06763078
rosenbrock, d, 128, 3.79, 0.06800236
rosenbrock, d, 256, 6.99, 0.13175364
rosenbrock, d, 256, 6.99, 0.12878831
rosenbrock, d, 256, 6.78, 0.13143118
rosenbrock, d, 256, 6.93, 0.13213961
rosenbrock, d, 256, 7.06, 0.13329751
rosenbrock, d, 256, 7.14, 0.13096939
rosenbrock, d, 256, 7.08, 0.12905900
rosenbrock, d, 256, 6.82, 0.13238144
rosenbrock, d, 256, 6.80, 0.13241901
rosenbrock, d, 256, 6.98, 0.13147605
rosenbrock, d, 256, 6.94, 0.13070250
rosenbrock, d, 256, 6.92, 0.13294116
rosenbrock, d, 256, 6.85, 0.13230971
rosenbrock, d, 256, 7.09, 0.12954451
rosenbrock, d, 256, 7.19, 0.13042463
rosenbrock, d, 256, 6.96, 0.13232525
rosenbrock, d, 256, 7.14, 0.13220958
rosenbrock, d, 256, 7.15, 0.13237314
rosenbrock, d, 256, 7.01, 0.13256385
rosenbrock, d, 256, 6.99, 0.13103168
rosenbrock, d, 256, 6.81, 0.12904969
rosenbrock, d, 256, 6.92, 0.13217049
rosenbrock, d, 256, 6.90, 0.13231531
rosenbrock, d, 256, 6.80, 0.13158992
rosenbrock, d, 256, 7.08, 0.13244219
rosenbrock, d, 256, 6.87, 0.13125180
rosenbrock, d, 256, 6.72, 0.13113072
rosenbrock, d, 256, 6.71, 0.13218591
rosenbrock, d, 256, 6.85, 0.13306187
rosenbrock, d, 256, 6.74, 0.13080358
rosenbrock, d, 512, 16.14, 0.25518403
rosenbrock, d, 512, 16.33, 0.25567320
rosenbrock, d, 512, 16.18, 0.25710870
rosenbrock, d, 512, 16.29, 0.25815221
rosenbrock, d, 512, 16.63, 0.25640479
rosenbrock, d, 512, 16.31, 0.25782082
rosenbrock, d, 512, 16.58, 0.25511532
rosenbrock, d, 512, 16.56, 0.25561814
rosenbrock, d, 512, 16.46, 0.25545243
rosenbrock, d, 512, 16.58, 0.25796583
rosenbrock, d, 512, 16.41, 0.25073273
rosenbrock, d, 512, 16.80, 0.25814276
rosenbrock, d, 512, 16.90, 0.25485944
rosenbrock, d, 512, 16.71, 0.25819519
rosenbrock, d, 512, 16.47, 0.25901846
rosenbrock, d, 512, 16.37, 0.25684082
rosenbrock, d, 512, 16.51, 0.25287671
rosenbrock, d, 512, 16.49, 0.25467594
rosenbrock, d, 512, 16.58, 0.25883466
rosenbrock, d, 512, 16.42, 0.25641887
rosenbrock, d, 512, 16.48, 0.25845682
rosenbrock, d, 512, 16.46, 0.25867976
rosenbrock, d, 512, 16.49, 0.25872054
rosenbrock, d, 512, 16.35, 0.25291077
rosenbrock, d, 512, 16.33, 0.25861137
rosenbrock, d, 512, 16.70, 0.25833066
rosenbrock, d, 512, 16.69, 0.25707389
rosenbrock, d, 512, 16.50, 0.25513538
rosenbrock, d, 512, 16.48, 0.25659769
rosenbrock, d, 512, 16.47, 0.25552015
schaffers, f, 128, 19.56, 0.34947713
schaffers, f, 128, 19.30, 0.34804282
schaffers, f, 128, 19.37, 0.34207666
schaffers, f, 128, 19.29, 0.35010649
schaffers, f, 128, 19.25, 0.34923952
schaffers, f, 128, 20.31, 0.34882041
schaffers, f, 128, 21.07, 0.34713310
schaffers, f, 128, 19.77, 0.35047327
schaffers, f, 128, 19.53, 0.34013759
schaffers, f, 128, 22.51, 0.35202866
